"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N"
"0500000US38049","McHenry County, North Dakota","4099","3958","3896","9","16","12","0","25","141","136","10","52","8","6","53","0","0","0","0","0","1","6","0","0","0","3","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38051","McIntosh County, North Dakota","2054","2014","1965","6","3","19","0","21","40","36","3","16","6","3","7","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0"
"0500000US38053","McKenzie County, North Dakota","10366","9713","7775","152","1153","143","4","486","653","622","27","227","45","1","300","6","0","0","0","2","4","7","3","0","0","26","2","0","1","1","3","4","12","0","0","0","0","0","0","0","0","0","2","0","0","1","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"0500000US38055","McLean County, North Dakota","7579","7338","6700","25","545","37","3","28","241","231","35","125","16","0","40","7","3","0","2","0","2","1","0","0","0","10","2","0","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38057","Mercer County, North Dakota","6358","6157","5915","29","135","36","0","42","201","189","4","92","3","0","85","0","0","0","0","0","1","4","0","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38059","Morton County, North Dakota","25365","24521","22862","302","845","134","34","344","844","817","63","381","50","12","284","1","5","0","4","0","0","0","0","0","17","15","9","0","0","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US38061","Mountrail County, North Dakota","7075","6592","4357","91","1880","80","2","182","483","470","22","202","16","0","198","11","9","0","2","1","2","2","0","4","1","12","3","0","0","2","0","1","3","0","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38063","Nelson County, North Dakota","2473","2417","2365","6","21","8","1","16","56","49","4","17","1","0","27","0","0","0","0","0","0","0","0","0","0","7","2","0","0","0","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38065","Oliver County, North Dakota","1414","1380","1342","0","19","3","3","13","34","30","2","10","2","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US38067","Pembina County, North Dakota","5365","5105","4887","21","111","24","0","62","260","253","15","132","5","0","98","0","0","0","0","1","0","2","0","0","0","7","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38069","Pierce County, North Dakota","3096","3027","2868","26","96","17","5","15","69","61","5","34","0","0","22","0","0","0","0","0","0","0","0","0","0","8","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38071","Ramsey County, North Dakota","8927","8566","7607","65","769","58","10","57","361","351","14","240","20","4","62","0","1","0","0","5","0","0","3","0","2","8","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38073","Ransom County, North Dakota","4315","4222","4127","24","16","15","0","40","93","83","13","28","12","0","27","0","0","0","0","0","0","0","3","0","0","8","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38075","Renville County, North Dakota","1778","1719","1695","2","15","1","0","6","59","57","8","23","2","5","15","0","2","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38077","Richland County, North Dakota","12831","12488","11794","101","282","108","19","184","343","341","45","149","21","14","110","0","1","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38079","Rolette County, North Dakota","8161","7850","1995","17","5793","20","8","17","311","304","0","252","0","0","29","8","1","0","0","5","2","5","2","0","0","7","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38081","Sargent County, North Dakota","3057","2956","2873","36","12","7","0","28","101","96","15","23","14","0","43","0","0","0","0","0","0","0","0","1","0","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38083","Sheridan County, North Dakota","1016","997","983","0","5","5","0","4","19","18","1","12","0","0","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38085","Sioux County, North Dakota","2544","2453","341","3","2102","2","0","5","91","83","0","76","0","0","0","3","0","0","1","0","0","2","0","1","0","8","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38087","Slope County, North Dakota","554","544","540","2","2","0","0","0","10","8","2","2","0","0","2","0","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38089","Stark County, North Dakota","24973","23951","21943","714","312","282","46","654","1022","988","65","296","82","20","502","0","3","0","6","4","0","7","3","0","0","33","23","2","0","3","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"0500000US38091","Steele County, North Dakota","1407","1376","1366","3","2","0","0","5","31","26","8","6","2","0","10","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0"
"0500000US38093","Stutsman County, North Dakota","17254","16793","15933","331","244","116","4","165","461","447","63","187","29","8","141","2","4","0","5","0","0","3","1","0","4","12","0","1","0","0","0","0","6","0","0","0","0","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"0500000US38095","Towner County, North Dakota","1668","1624","1561","2","45","7","1","8","44","34","1","19","0","0","11","0","0","0","2","0","0","0","0","0","1","5","0","0","0","0","0","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0"
"0500000US38097","Traill County, North Dakota","6131","5918","5760","39","49","18","4","48","213","209","11","60","14","5","102","3","0","0","8","0","0","0","3","0","3","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38099","Walsh County, North Dakota","8159","7694","7219","51","100","38","0","286","465","448","23","94","5","0","307","2","0","0","0","1","0","14","0","2","0","14","5","0","0","0","0","0","2","2","3","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0"
"0500000US38101","Ward County, North Dakota","52806","49443","43925","2254","1174","951","107","1032","3363","3202","354","856","323","31","1413","51","23","4","55","11","0","24","34","14","9","145","39","11","0","32","13","0","20","21","3","0","0","0","1","1","3","0","0","1","0","0","14","0","0","7","0","0","0","5","0","0","0","0","0","0","0","2","2","1","1","0","0","0","0","0","0"
"0500000US38103","Wells County, North Dakota","3180","3089","3062","10","9","1","0","7","91","89","28","21","5","0","35","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US38105","Williams County, North Dakota","29793","27766","23798","1427","852","510","75","1104","2027","1971","101","818","101","16","876","11","13","7","14","0","0","7","7","0","0","53","13","0","0","4","18","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39001","Adams County, Ohio","20896","20306","20086","65","68","36","1","50","590","565","28","413","11","0","99","0","1","3","5","0","0","1","0","4","0","18","8","5","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","7","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39003","Allen County, Ohio","78419","75223","64050","9250","236","678","29","980","3196","3002","791","943","149","6","952","68","17","1","46","4","0","10","15","0","0","181","91","7","5","33","8","3","23","4","0","0","1","0","1","3","0","0","0","2","0","0","13","4","1","5","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39005","Ashland County, Ohio","40638","39316","38415","294","91","277","33","206","1322","1237","94","687","59","7","379","4","0","0","2","0","0","1","4","0","0","81","22","5","0","11","8","1","19","13","1","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39007","Ashtabula County, Ohio","76412","72629","68021","2982","163","298","18","1147","3783","3642","454","1336","149","19","1585","27","1","2","47","6","0","5","6","4","1","125","79","1","0","8","3","0","6","15","4","0","1","0","3","0","3","0","2","0","0","0","8","2","0","2","2","1","0","0","1","0","0","0","0","0","0","0","8","8","0","0","0","0","0","0","0"
"0500000US39009","Athens County, Ohio","52633","50482","45973","2671","233","1061","2","542","2151","1976","385","682","244","10","571","39","4","0","23","1","1","2","10","4","0","163","80","5","0","30","6","5","15","22","0","0","0","0","0","0","0","0","0","0","0","0","12","6","0","1","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39011","Auglaize County, Ohio","35366","34404","33780","159","65","207","21","172","962","916","87","447","48","8","295","1","0","3","15","0","0","2","0","8","2","34","16","0","2","0","8","0","0","4","0","0","3","0","0","0","1","0","0","0","0","0","12","0","0","7","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39013","Belmont County, Ohio","53782","51972","49564","1860","76","226","10","236","1810","1719","275","744","54","0","620","8","0","0","10","3","0","3","0","2","0","82","39","4","0","11","2","3","6","1","7","0","0","2","0","6","0","0","1","0","0","0","9","5","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39015","Brown County, Ohio","33734","32580","32068","236","67","73","5","131","1154","1115","87","666","39","12","298","7","1","0","2","0","1","2","0","0","0","28","7","4","0","0","4","3","7","2","0","0","1","0","0","0","0","0","0","0","0","0","9","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US39017","Butler County, Ohio","299082","284311","237552","24683","1047","12188","333","8508","14771","14058","1941","4544","1268","72","5253","200","97","18","396","15","0","149","41","54","10","637","248","50","4","88","45","4","120","27","13","4","0","2","30","0","0","0","0","0","2","0","74","15","0","45","0","12","0","0","0","0","1","0","1","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US39019","Carroll County, Ohio","21151","20454","20166","91","69","43","1","84","697","682","34","364","30","0","249","1","0","0","0","2","0","0","0","0","2","11","3","3","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39021","Champaign County, Ohio","29878","28705","27830","545","70","97","6","157","1173","1102","160","574","55","8","255","22","6","0","18","0","0","0","0","4","0","66","32","0","0","0","4","3","14","4","3","0","5","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","3","0","1","0","0"
"0500000US39023","Clark County, Ohio","105692","100886","88980","9063","331","735","64","1713","4806","4506","938","1766","210","39","1307","74","16","4","59","0","0","66","12","15","0","272","151","8","0","26","14","1","45","16","2","0","0","0","1","0","5","0","0","0","0","3","25","11","2","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"0500000US39025","Clermont County, Ohio","160815","153916","147765","2423","374","1982","43","1329","6899","6646","565","3177","470","41","2249","51","7","1","49","1","0","20","12","3","0","226","65","13","4","29","29","0","58","14","12","0","0","0","0","0","2","0","0","0","0","0","13","1","0","10","0","0","0","1","0","0","0","0","0","0","1","0","14","14","0","0","0","0","0","0","0"
"0500000US39027","Clinton County, Ohio","32671","31512","30300","676","81","166","6","283","1159","1107","165","535","65","5","298","13","2","1","13","0","0","0","6","2","2","49","22","6","0","2","5","0","8","4","0","0","0","0","2","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39029","Columbiana County, Ohio","81318","78675","75962","1788","227","269","15","414","2643","2564","284","1218","88","13","893","4","8","0","25","3","0","12","9","2","5","75","31","2","0","5","11","1","10","4","3","0","0","2","6","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"0500000US39031","Coshocton County, Ohio","27671","26938","26443","277","56","85","7","70","733","683","92","371","18","0","176","2","0","0","7","0","2","6","6","3","0","48","26","0","0","6","8","2","2","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"0500000US39033","Crawford County, Ohio","33149","32113","31597","224","35","105","12","140","1036","1014","108","513","43","7","321","3","0","0","4","1","0","9","0","3","2","21","17","0","0","0","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39035","Cuyahoga County, Ohio","1008892","960729","618471","278310","2288","35292","273","26095","48163","44625","7544","6551","3747","200","20535","2246","463","103","2526","63","11","212","121","164","139","3021","1536","179","13","508","63","9","323","93","78","7","29","24","111","26","12","5","0","0","3","2","468","86","31","303","3","16","0","3","9","4","5","0","7","0","0","1","36","25","10","0","0","0","1","13","13"
"0500000US39037","Darke County, Ohio","39608","38596","37910","203","83","144","22","234","1012","972","128","484","43","4","296","0","0","0","7","0","3","1","2","4","0","35","12","0","0","0","15","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0"
"0500000US39039","Defiance County, Ohio","29420","28002","26199","504","127","116","15","1041","1418","1348","112","363","30","1","786","2","2","2","21","4","0","16","5","0","4","60","23","0","0","5","0","2","19","5","4","0","0","0","0","0","0","0","0","0","0","2","8","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","2","2"
"0500000US39041","Delaware County, Ohio","157099","150548","130374","5649","198","12663","45","1619","6551","6263","729","1758","783","52","2679","55","40","0","88","12","0","12","28","25","2","256","115","11","0","27","33","0","41","17","4","1","0","3","3","0","0","0","0","1","0","0","27","3","0","22","0","2","0","0","0","0","0","0","0","0","0","0","5","1","0","4","0","0","0","0","0"
"0500000US39043","Erie County, Ohio","60530","57582","51408","5035","157","407","10","565","2948","2769","599","929","118","3","1012","53","19","2","29","0","0","5","0","0","0","153","81","10","3","13","0","0","32","1","5","0","6","0","0","0","2","0","0","0","0","0","22","2","0","13","0","1","0","0","6","0","0","0","0","0","0","0","2","0","0","2","0","0","0","2","2"
"0500000US39045","Fairfield County, Ohio","120333","115358","102542","9145","291","2271","27","1082","4975","4711","616","1996","397","25","1418","64","27","6","111","7","8","21","12","3","0","252","143","11","0","17","15","1","39","13","7","4","0","0","0","2","0","0","0","0","0","0","10","2","1","3","0","1","0","1","0","0","1","1","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US39047","Fayette County, Ohio","22198","21386","20606","437","54","129","6","154","812","756","133","346","24","14","202","11","3","1","8","0","0","12","0","2","0","48","25","2","2","2","0","0","6","6","0","0","0","2","2","0","0","0","1","0","0","0","6","0","1","1","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"0500000US39049","Franklin County, Ohio","1022233","965213","661191","209976","3331","57653","417","32645","57020","52737","10663","10402","5763","270","19518","1977","635","113","2452","90","4","396","175","217","62","3831","1855","282","47","525","161","19","557","162","84","8","49","11","40","11","14","1","0","0","0","5","409","130","24","185","13","12","1","14","6","1","7","5","6","4","1","0","43","31","5","0","7","0","0","0","0"
"0500000US39051","Fulton County, Ohio","32659","31017","29685","157","109","99","9","958","1642","1581","100","471","47","2","933","0","0","3","6","5","0","12","0","2","0","51","19","0","0","9","1","1","17","2","0","2","0","0","0","0","0","0","0","0","0","0","6","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","3","0","0","0","0"
"0500000US39053","Gallia County, Ohio","22432","21686","20942","472","55","117","3","97","746","713","114","393","4","4","187","9","0","0","1","1","0","0","0","0","0","32","18","0","0","0","1","0","7","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39055","Geauga County, Ohio","73972","71702","69897","834","46","537","9","379","2270","2193","144","700","194","13","1084","18","2","0","6","3","0","12","5","11","1","70","31","3","0","7","0","3","12","6","0","0","4","0","0","0","0","0","0","0","4","0","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US39057","Greene County, Ohio","132605","125712","110178","9310","336","4541","89","1258","6893","6479","1008","2079","922","51","2068","111","55","7","103","13","2","8","35","13","4","368","154","24","0","39","34","3","59","30","18","5","2","0","0","0","0","0","0","0","0","0","40","16","0","23","0","0","0","0","0","0","0","0","0","1","0","0","6","0","4","0","2","0","0","0","0"
"0500000US39059","Guernsey County, Ohio","30106","29088","28342","409","80","124","7","126","1018","990","143","496","38","5","272","12","2","0","8","0","1","0","4","8","1","26","12","6","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39061","Hamilton County, Ohio","645526","616958","429982","152332","1602","20204","443","12395","28568","26718","5164","6414","2720","151","9354","1125","296","78","1009","39","1","139","90","105","33","1618","791","107","10","210","76","0","216","89","45","2","20","4","19","22","7","0","0","0","0","0","204","57","9","102","8","8","0","4","8","0","0","0","3","1","1","3","21","9","11","0","1","0","0","7","7"
"0500000US39063","Hancock County, Ohio","58460","56047","52833","1060","124","1047","24","959","2413","2306","265","691","112","1","1147","20","12","0","25","0","0","15","12","6","0","94","41","7","0","10","8","0","22","0","4","0","2","0","0","0","0","0","0","0","0","0","13","4","1","0","3","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"0500000US39065","Hardin County, Ohio","23628","22905","22285","191","51","139","12","227","723","687","97","346","56","6","169","5","2","0","5","1","0","0","0","0","0","28","8","0","0","5","0","0","11","2","2","0","0","0","0","0","0","0","0","0","0","0","8","0","0","3","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39067","Harrison County, Ohio","11427","11002","10721","198","16","24","6","37","425","406","71","174","24","1","133","1","0","0","1","0","0","0","0","0","1","16","6","0","0","5","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0500000US39069","Henry County, Ohio","21212","20455","19612","117","84","100","1","541","757","738","29","254","23","1","407","0","4","0","0","0","0","17","0","0","3","13","6","1","0","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","6","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39071","Highland County, Ohio","32967","31901","31175","408","96","85","8","129","1066","1012","140","595","22","0","219","2","2","0","14","0","1","11","0","0","6","52","23","0","0","1","10","4","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0"
"0500000US39073","Hocking County, Ohio","21922","21183","20930","91","48","54","0","60","739","699","64","380","28","7","209","0","6","0","1","1","1","2","0","0","0","35","12","3","0","4","8","0","1","0","2","0","0","0","4","0","0","0","0","0","0","1","5","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39075","Holmes County, Ohio","30519","30009","29756","96","30","44","4","79","510","467","57","215","11","5","155","7","0","0","11","0","0","0","2","0","4","30","17","0","0","6","0","0","2","1","0","0","0","1","0","0","0","0","3","0","0","0","13","4","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39077","Huron County, Ohio","44780","42551","40837","462","156","180","13","903","2229","2152","196","730","64","9","1088","12","0","2","23","0","1","21","6","0","0","73","39","0","0","6","2","0","13","5","1","0","0","0","0","0","3","4","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"0500000US39079","Jackson County, Ohio","24906","24085","23704","137","85","89","1","69","821","791","83","460","20","11","198","4","5","0","5","0","0","3","2","0","0","29","16","2","3","0","0","2","0","0","2","0","2","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39081","Jefferson County, Ohio","52568","50329","46880","2744","113","274","25","293","2239","2124","401","814","85","3","770","19","3","0","13","0","6","2","3","5","0","106","62","0","5","5","8","0","15","3","3","5","0","0","0","0","0","0","0","0","0","0","8","5","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0"
"0500000US39083","Knox County, Ohio","48296","46653","45325","422","119","292","16","479","1643","1561","148","755","99","23","487","6","6","0","17","2","0","10","4","1","3","67","25","0","4","18","4","0","2","9","2","0","0","0","3","0","0","0","0","0","0","0","15","2","0","6","0","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"0500000US39085","Lake County, Ohio","187311","179508","164782","8082","385","2665","35","3559","7803","7486","856","2259","556","50","3459","93","23","2","88","5","0","64","28","3","0","303","136","15","3","30","8","0","63","22","1","4","8","0","9","0","0","0","0","3","0","1","14","0","0","3","4","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39087","Lawrence County, Ohio","45579","44185","42818","896","111","171","1","188","1394","1339","212","735","55","8","290","15","2","7","3","2","0","2","1","7","0","52","35","0","0","12","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39089","Licking County, Ohio","137465","131770","121067","5262","349","3685","43","1364","5695","5438","734","2477","386","45","1601","67","15","10","61","4","0","8","20","10","0","227","129","4","0","16","13","0","40","16","0","0","0","0","0","0","8","0","0","0","0","1","30","8","0","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39091","Logan County, Ohio","35835","34288","33092","539","82","259","14","302","1547","1462","208","658","95","16","429","22","4","0","19","1","0","9","1","0","0","84","31","0","0","14","6","13","11","0","7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"0500000US39093","Lorain County, Ohio","245242","229234","199983","18271","734","2850","52","7344","16008","15212","2037","3479","690","56","8067","211","36","10","429","8","2","75","36","33","43","681","247","40","3","143","25","0","121","34","18","6","0","0","34","5","0","0","0","5","0","0","109","20","3","68","0","2","3","2","9","0","2","0","0","0","0","0","6","3","0","0","3","0","0","0","0"
"0500000US39095","Lucas County, Ohio","334866","316127","240168","61552","1168","5883","112","7244","18739","17705","3510","4119","1077","44","7621","560","119","28","464","6","5","62","30","56","4","939","459","70","8","118","54","0","167","14","20","0","1","0","21","1","0","3","0","3","0","0","78","29","0","41","0","0","0","3","3","0","0","0","0","2","0","0","16","5","8","0","0","0","3","1","1"
"0500000US39097","Madison County, Ohio","34632","33360","30128","2536","59","204","4","429","1272","1212","176","555","73","5","363","9","10","2","5","0","0","7","3","1","3","53","28","2","6","4","3","0","4","1","0","0","0","0","0","0","4","0","0","0","0","1","3","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","2","0","0"
"0500000US39099","Mahoning County, Ohio","183667","175420","144068","25828","429","1536","60","3499","8247","7767","1266","1806","385","24","3641","229","31","8","281","2","4","39","8","25","18","394","187","20","9","55","16","1","60","18","0","4","0","0","24","0","0","0","0","0","0","0","80","2","0","68","0","0","0","10","0","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0"
"0500000US39101","Marion County, Ohio","51628","49913","45244","3645","159","313","9","543","1715","1645","268","719","57","16","534","12","0","0","28","0","2","1","0","4","4","54","14","7","0","8","0","0","7","7","5","0","4","0","0","0","0","0","0","0","2","0","15","0","0","5","0","0","0","0","6","0","4","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
